ID	001_VA	004_RF	011_MA	015_MA	019_LG	020_KN	021_JC	022_SM	024_JM	029_UW	037_ST	040_KB	041_MNL	042_SPA	045_NM	046_RM	052_WC	053_MA	060_DW	061_NA	064_WAW	065_MWA	067_RM	069_EJK	071_KC	074_DC	075_SM	078_AT	079_MC	082_SW	083_AP	084_JP	088_PB	089_AA	091_FC	092_TP	093_SD	094_MG	095_SB	098_LD	100_BC	101_MB	103_ML	104_GL	106_FC	107_ZC	111_AG	113_KD	115_FR	122_KM	302_TK	303_EG	304_RK	305_FK	306_RS	307_GK	308_VM	309_PK	310_GM	311_MK	312_KN	313_VM	314_SP	315_SK	317_TG	319_DM	320_ST	321_RM	322_LT	324_AT	329_NW	332_MW	333_MW	334_BT	335_LK	336_PT	337_TP	338_EC	339_GK	340_CM	341_ST	343_VB	344_SB	345_MK	346_JS	347_RT	348_DO	349_GS	352_AB	354_AK	357_WT	359_AB	360_JG	364_JZ	367_RL	370_WH	371_SK	379_JP	382_JK	385_CP
Eubacterium_rectale	397961	2464	83693	5870	455139	452	308089	0.0	49272	190172	58978	274156	303196	888596	126041	89987	164197	31469	13953	87586	48928	337096	285622	0.0	11194	545498	26727	16851	75554	200404	409835	480079	55	17371	0.0	45448	259536	55676	725345	87143	150490	15627	1817	226661	1326503	404346	345103	451099	66258	48082	435014	0.0	68393	43418	73429	40160	1086358	21407	32278	105573	286421	112319	225301	196277	17518	21932	139786	664	5003	6867	365177	0.0	219728	14911	201370	137	13773	8653	1973	154892	39473	78227	40210	55483	0.0	545	0.0	85676	329884	0.0	156076	0.0	4591	0.0	31089	9477	89986	129586	80281	280602
Eubacterium_siraeum	40487	0.0	1342	694	7107	27950	23611	0.0	42409	5669	9808	0.0	49356	0.0	5598	0.0	1765	10096	0.0	872	212	405	894	0.0	0.0	0.0	101728	8721	91086	237	0.0	272	3868	1824	0.0	580	39623	23000	1353946	2364	1394	98928	237378	5050	8057	113	2253	12023	2057	74672	15972	55060	11532	4473	147624	154766	1561	41341	15197	7401	258069	17524	3172	151186	377613	0.0	257592	0.0	44804	76323	0.0	17719	1017	18821	3321	0.0	32129	2023	4220	37849	12940	70606	3137	220533	0.0	5640	133783	1592	592	43693	14306	44977	25519	2858	22995	42	6425	108	11416	0.0
Eubacterium_sp_3_1_31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4179	0.0	0.0	0.0	0.0	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16652	0.0	1781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_ventriosum	0.0	0.0	0.0	26	6048	0.0	9734	1070	0.0	0.0	0.0	1094	774	1136	2323	2461	0.0	0.0	586	0.0	0.0	25946	0.0	0.0	515	1574	0.0	0.0	5803	1004	5836	1513	0.0	0.0	22282	0.0	4836	11438	1780	2885	123	0.0	1066	545	4738	12746	0.0	10495	0.0	0.0	0.0	0.0	1960	0.0	13984	0.0	2034	0.0	0.0	2959	0.0	0.0	0.0	2156	575	0.0	4612	0.0	0.0	0.0	4989	21808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3955	0.0	1156	0.0	8241	0.0	1643	0.0	0.0	1744	0.0	0.0	0.0	0.0	0.0	9434	5016	0.0	6650	2995	10856
Anaerostipes_hadrus	1779	0.0	0.0	0.0	340	1481	857	0.0	515	0.0	1574	451	0.0	1709	655	756	116	0.0	540	0.0	28	596	0.0	0.0	1726	4101	0.0	0.0	0.0	0.0	57	0.0	0.0	0.0	0.0	0.0	283	0.0	1055	29	7645	0.0	0.0	1320	0.0	139	0.0	325	0.0	0.0	1617	0.0	213	615	1886	0.0	1894	138	1590	426	0.0	67	0.0	0.0	112	0.0	0.0	0.0	676	1194	451	56	0.0	0.0	112	253	0.0	0.0	161	0.0	83	1386	110	0.0	11124	996	0.0	0.0	0.0	0.0	0.0	1913	0.0	2107	0.0	1960	0.0	114	112	194
Anaerostipes_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_hansenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_hydrogenotrophica	0.0	0.0	0.0	0.0	670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_producta	0.0	612	0.0	0.0	0.0	0.0	0.0	169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	718	1130	1683	0.0	0.0	0.0	0.0	0.0	1506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204	0.0	409	0.0	202	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcus_gnavus	0.0	486	0.0	0.0	139	63313	3778	11226	35791	0.0	0.0	15002	0.0	0.0	0.0	221	0.0	0.0	0.0	0.0	0.0	0.0	140	3793	0.0	0.0	0.0	0.0	2037	0.0	2055	1195	36419	21236	0.0	0.0	0.0	0.0	0.0	0.0	459	0.0	0.0	324	0.0	3149	0.0	32275	0.0	0.0	3023	0.0	0.0	3571	0.0	0.0	5108	0.0	16600	0.0	0.0	0.0	0.0	2527	0.0	4269	0.0	0.0	888	1912	0.0	383	508	0.0	378	457	33753	0.0	0.0	0.0	0.0	195	29	2622	113602	0.0	23829	0.0	0.0	5130	0.0	194	2170	7980	0.0	1020	8530	84	10168	195
Ruminococcus_obeum	2278	17346	9862	3380	7887	3640	5113	17699	1790	9469	3228	40239	3932	10528	3037	8151	4110	8002	5390	2601	7218	6299	12584	8660	3181	4233	10933	5576	8989	7979	12349	11809	3623	945	10702	5457	3486	10570	3892	11630	11500	9276	2059	10445	3903	9546	1475	17844	3318	9031	2842	15602	7410	125	7794	4587	4592	14298	5739	15952	4953	9674	4894	8634	8815	3234	6426	0.0	15540	17471	40380	11321	13413	6235	8274	82	20259	2849	3276	6808	10419	508	4338	7754	13444	2061	0.0	4042	22964	689	19411	531	1347	160	7934	10973	10355	6678	374	9365
Ruminococcus_torques	3949	2962	17770	16783	24681	4936	34553	3949	7898	4936	3949	14809	8885	6911	6911	9872	11847	30605	4936	9872	7898	10860	11847	15796	2962	11847	8885	5923	7898	20732	25668	12834	3949	53311	987	17770	12834	4936	8885	21719	23694	35541	5923	4936	20732	19745	10860	196461	1974	13821	1974	102673	14809	3949	49671	42451	42451	7898	36528	8885	10860	17770	2962	21719	16783	9872	19745	1974	48375	83916	3949	31592	70094	4936	16783	1974	6911	0.0	30605	3949	3949	3949	6911	14809	37515	987	1974	3949	4936	27643	9872	9872	6911	22707	9872	18758	14809	9872	10860	21719
Butyrivibrio_crossotus	93332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32339	97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167867	77	304492	0.0	0.0	0.0	0.0	0.0	6782	0.0	45740	0.0	0.0	0.0	0.0	610	0.0	0.0	0.0	0.0	0.0	0.0	1375	0.0	0.0	76437	0.0	0.0	50894	0.0	0.0	0.0	387238	0.0	0.0	0.0	0.0	51324	674225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141955	0.0	0.0	0.0	289389	0.0	0.0	0.0	0.0	0.0	63604	0.0	1096	0.0	0.0	0.0	190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3121	0.0	0.0
Coprococcus_catus	140	14124	1084	404	2692	0.0	5523	0.0	0.0	1093	661	2953	6027	5382	4424	6647	1428	1779	1799	1748	3571	2621	2795	0.0	2793	12162	5961	4863	3176	2949	0.0	4281	0.0	13834	2841	3960	7270	3487	1327	2944	5431	0.0	5471	10401	2873	7198	454	4322	142	4893	0.0	0.0	20162	824	3908	15630	0.0	7223	11501	4407	1769	2314	3450	2087	1109	0.0	2390	0.0	19833	13548	10728	3002	3790	4968	402	0.0	0.0	8293	10181	2831	0.0	1250	2877	1235	1863	1897	0.0	2915	2651	0.0	1857	0.0	1161	2633	524	4467	2506	0.0	446	14564
Coprococcus_comes	0.0	9362	3108	4809	27274	3468	13128	0.0	17297	6300	4110	6692	5964	68944	1117	7127	8807	27180	4909	9816	11896	20555	76219	24547	3583	9187	11904	9357	17677	8796	8211	19802	0.0	958	25387	11723	11799	20868	18103	17249	16251	0.0	8841	29400	24853	9593	2852	16509	8926	32078	0.0	7527	14706	6707	28499	6942	32046	2555	1533	12442	8832	24437	19384	0.0	16238	7736	11232	0.0	21560	9596	29851	8648	20867	18842	1558	0.0	4956	8459	16198	439	2569	0.0	5602	19557	0.0	0.0	0.0	6908	8982	0.0	14974	8115	3506	0.0	1449	17905	0.0	0.0	5936	26898
Coprococcus_eutactus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36163	2712	33905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85397	0.0	0.0	0.0	0.0	18726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprococcus_sp_ART55_1	86864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80587	87554	264945	0.0	0.0	172973	85384	82057	34139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	379999	0.0	0.0	0.0	0.0	0.0	19932	0.0	138259	0.0	0.0	0.0	0.0	547581	0.0	0.0	17505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80198	0.0	0.0	0.0	0.0	23467	22529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34490	0.0	0.0	0.0	0.0	33709	0.0	45422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dorea_formicigenerans	11918	1530	3623	5479	6677	8981	8730	2405	0.0	2446	5798	5973	16002	3067	3140	4285	12043	6211	8208	13438	10464	5841	16629	1120	5694	19164	4011	4959	6690	24902	8884	8311	10296	145	0.0	6734	14004	24542	9181	10598	27767	0.0	2819	0.0	10509	3750	2977	2909	1582	9202	15863	0.0	5698	4620	30502	19089	5435	5463	5011	8787	10933	6298	8465	31193	14193	1227	3467	0.0	11404	10211	2070	3279	3115	12837	5554	0.0	42501	3889	7844	1970	0.0	8892	11443	13268	0.0	3579	147	3718	2082	6916	4166	0.0	780	0.0	2086	4692	6795	0.0	840	11941
Dorea_longicatena	1754	4094	4110	3942	21138	15769	4661	0.0	9195	5957	851	4593	16775	6655	17703	7050	6505	21570	4173	23133	13903	11228	3987	0.0	179	15078	16149	9378	43041	5960	16448	4615	0.0	21919	11352	18953	10703	15041	30903	15258	8829	0.0	2210	2349	26207	17643	17593	2591	9735	16498	10653	920	11463	3168	21013	7625	39350	24937	15448	22396	8085	3570	1432	937	0.0	1950	25974	0.0	9811	4379	17351	8335	0.0	7644	1099	0.0	328	10515	9705	1133	432	660	8737	28607	0.0	3985	0.0	2666	11583	0.0	24846	0.0	4846	0.0	3395	3542	3909	33427	1770	25967
Dorea_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1491	0.0	2860	0.0	0.0	0.0	939	0.0	0.0	0.0	1485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1204	0.0	0.0	0.0	15962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_1_1_57FAA	2194	1019	0.0	547	0.0	716	0.0	0.0	0.0	0.0	701	0.0	0.0	719	16937	16937	0.0	0.0	0.0	3280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	734	5646	45164	711	694	0.0	0.0	0.0	0.0	358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5646	711	0.0	0.0	0.0	0.0	0.0	22582	0.0	0.0	0.0	0.0	0.0	5646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	313	597	0.0	0.0	0.0	5955	0.0	0.0	0.0	2082	0.0	0.0	606	1538	0.0	0.0	0.0	5646	0.0	0.0	5646
Lachnospiraceae_bacterium_1_4_56FAA	1260	0.0	0.0	0.0	0.0	1341	740	0.0	279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	593	0.0	1380	4143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1438	2603	0.0	0.0	0.0	0.0	0.0	702	2060	0.0	0.0	0.0	0.0	0.0	239	0.0	0.0	0.0	0.0	0.0	0.0	397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_2_1_58FAA	0.0	0.0	0.0	0.0	0.0	2770	0.0	686	0.0	0.0	0.0	2492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	723	0.0	0.0	0.0	12163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1683	0.0	0.0	0.0	0.0	721	0.0	832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85	47401	0.0	0.0	0.0	0.0	0.0	141	494	0.0	906	0.0	0.0	5683	0.0	837	37
Lachnospiraceae_bacterium_3_1_46FAA	1527	3725	1230	0.0	967	0.0	1061	0.0	1406	1365	2062	3392	740	2952	0.0	830	0.0	613	0.0	0.0	0.0	238	23707	8507	4327	0.0	28603	0.0	25150	1740	2826	1189	70	398	0.0	1154	5367	0.0	13006	14962	1481	0.0	2580	2844	20529	1338	0.0	3345	2509	0.0	0.0	1582	1379	16278	6768	0.0	2200	6812	0.0	6181	21472	27882	3076	889	6219	8257	5637	105	0.0	0.0	17372	0.0	10163	1938	0.0	0.0	3675	963	7574	51	462	0.0	0.0	1222	5578	15446	0.0	338	12224	103539	0.0	0.0	899	0.0	205	0.0	0.0	2520	722	148
Lachnospiraceae_bacterium_3_1_57FAA_CT1	848	2927	0.0	0.0	0.0	938	1878	0.0	201	0.0	0.0	1556	0.0	257	0.0	0.0	0.0	11395	0.0	0.0	0.0	0.0	0.0	8757	0.0	0.0	0.0	2200	447	0.0	300	0.0	10390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2790	0.0	1142	0.0	9533	0.0	3254	0.0	0.0	0.0	0.0	1131	0.0	0.0	0.0	0.0	1418	32986	0.0	0.0	0.0	0.0	1374	0.0	0.0	0.0	826033	14500	14547	2393	305	0.0	0.0	0.0	96830	2333	0.0	0.0	53	5575	51	0.0	0.0	0.0	51	29823	0.0	0.0	6538	2383	12978	0.0	0.0	848	697	103	0.0	0.0	0.0
Lachnospiraceae_bacterium_4_1_37FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_5_1_57FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34	643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_5_1_63FAA	0.0	30	0.0	0.0	6892	2383	715	2913	9439	87	148	707	0.0	1022	0.0	1052	29	0.0	280	0.0	0.0	449	200	0.0	453	256	28	30	280	0.0	7617	29	0.0	0.0	704	0.0	7900	0.0	745	319	13612	0.0	0.0	374	544	1510	0.0	1042	0.0	0.0	288	57	573	2816	2016	89	14945	772	800	200	0.0	2986	0.0	0.0	58	0.0	0.0	0.0	435	347	89	284	0.0	0.0	956	2483	911	0.0	2206	636	225	1340	1011	30	49239	4636	87	0.0	117	0.0	0.0	1141	0.0	2082	0.0	731	143	1584	385	916
Lachnospiraceae_bacterium_6_1_63FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_7_1_58FAA	55708	45764	10841	4779	6232	21748	35691	796	10075	8851	6489	12398	2282	4274	878	18587	1830	4871	1806	1678	936	6166	37713	20077	6277	47398	1928	26723	13075	2148	13157	5864	18715	3972	634	21550	9310	1388	3712	10149	4957	17907	3258	2699	1306	5117	0.0	18156	4841	952	8397	120747	7762	4605	23554	6429	11993	1294	1699	29891	4877	2157	37295	17060	96578	16269	117365	9684	18164	14473	0.0	3364	18132	21483	1412	197	3290	53685	15083	696	12533	3427	1270	23881	0.0	5272	7907	975	2380	52128	350	3415	39732	2704	4732	38504	12543	4465	1540	6308
Lachnospiraceae_bacterium_8_1_57FAA	6462	1077	4308	0.0	0.0	0.0	0.0	0.0	0.0	4308	0.0	0.0	2154	38773	5385	6462	1077	1077	1077	6462	8616	4308	4729	5385	0.0	0.0	14001	2154	3231	3231	1077	3231	7220	0.0	0.0	2154	0.0	4308	3231	4308	0.0	0.0	4308	5385	6462	0.0	1077	0.0	1008	1077	4538	0.0	9693	0.0	0.0	0.0	34465	0.0	0.0	3231	0.0	1077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7539	0.0	491	0.0	508	0.0	521	1077	521	8616	3231	8616	0.0	0.0	4308	3231	0.0	3231	0.0	1027	0.0	3231	0.0	0.0	1077	4109	0.0
Lachnospiraceae_bacterium_9_1_43BFAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oribacterium_sinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseburia_hominis	3198	14754	3967	3976	240	33942	7785	41456	16465	12467	3586	5298	37418	25900	19362	2103	16095	12342	5829	2440	11850	0.0	9497	0.0	4116	1613	22566	7514	1861	58149	17167	8039	175039	2517	0.0	3131	3595	5190	11861	10255	899	0.0	6207	0.0	8472	19124	617	11951	7251	21261	8033	0.0	121561	791	3779	0.0	13458	1586	0.0	16375	4577	120278	25675	41418	7435	90	11490	4975	7622	13696	0.0	1826	0.0	24213	0.0	2412	0.0	3372	1900	3238	0.0	13162	7768	1136	0.0	25929	0.0	40615	49720	0.0	259	0.0	1545	0.0	2564	1768	5669	2046	4933	6690
Roseburia_intestinalis	124332	262	2290	16158	74756	13448	4282	0.0	55953	0.0	4106	25868	28906	156834	227613	13152	182422	3227	88212	106812	360725	86311	152	101108	81189	5204	528157	8147	72650	0.0	0.0	202579	0.0	4773	0.0	5303	7727	2797	0.0	21822	1884	0.0	53399	290611	337813	737	75	20755	5856	17653	94256	0.0	5832	3150	0.0	365	2443	11910	0.0	83724	4641	0.0	2569	24877	2237	6400	3000	0.0	5760	8959	0.0	392	0.0	6971	95297	121963	0.0	1058	325	7397	0.0	29963	7721	2092	0.0	0.0	24157	12301	76314	27039	1493	0.0	0.0	0.0	0.0	3811	0.0	32934	0.0	11250
Roseburia_inulinivorans	26044	6569	227576	107619	99747	202647	107585	11895	5096	127697	1918	341578	51849	38571	76722	36638	99588	4402	7878	158797	174660	0.0	11869	0.0	60877	28874	52814	21752	88455	212074	196988	540678	0.0	7863	0.0	5073	91770	4378	58867	119705	4224	0.0	47042	61537	98501	1803	28890	12270	960	48532	2780	0.0	40480	28142	88948	2108	132012	8852	0.0	103815	82274	38	52112	141429	151710	26190	13334	5267	16924	8288	0.0	23059	0.0	35749	9741	0.0	76160	5158	1654	77	2186	49386	11588	31024	0.0	2128	0.0	3618	64197	64320	25856	0.0	0.0	0.0	15218	85917	23634	10250	0.0	34334
